"","PMID","Title","Abstract"
"227","12108798","Priapism associated with trazodone in an adolescent with autism.",""
"228","19810947","Recent advances in the pharmacotherapy of autism.","This review examines the most recent evidence for the pharmacologic management of severe maladaptive behaviors often observed in patients with autistic disorder. Although a multimodal approach is imperative in the management of autism  medications are frequently required for the individual to benefit from behavioral and educational interventions. Several classes of medications appear helpful in diminishing specific target symptoms and include the atypical antipsychotics  selective serotonin reuptake inhibitors  mirtazapine  mood stabilizers and alpha(2)-adrenergic agonists. Controlled research and longitudinal studies are needed to expand the knowledge base of these compounds as well as other medications under investigation. It is anticipated that future research regarding neuroimmunology  as well as the cholinergic and glutamatergic neurotransmitter systems  will contribute to our understanding of the pathophysiology of autistic disorder."
"229","12030015","[Treatment with fluvoxamine against self-injury and aggressive behavior in autistic children].","Five autistic children underwent fluovoxamine administration. Their self-injury and aggressive behaviors did not respond psychotherapy and other medication with haloperidol  carbamazepine. The improvement of the behaviors was excellent in two patients  and partial in one patient. In a patient who received a combination of haloperidol and fluvoxamine  fluvoxamine treatment was discontinued because of severe drowsiness and could not continue. The other patients showed no obvious side effects. These results suggest that fluvoxamine treatment may be indicated for self-injury and aggressive behaviors in autistic children."
"230","11986128","Fluorine magnetic resonance spectroscopy measurement of brain fluvoxamine and fluoxetine in pediatric patients treated for pervasive developmental disorders.","OBJECTIVE: Pediatric populations  including those with autistic disorder or other pervasive developmental disorders  increasingly are being prescribed selective serotonin reuptake inhibitors (SSRIs). Little is known about the age-related brain pharmacokinetics of SSRIs; there is a lack of data regarding optimal dosing of medications for children. The authors used fluorine magnetic resonance spectroscopy ((19)F MRS) to evaluate age effects on whole-brain concentrations of fluvoxamine and fluoxetine in children taking SSRIs.METHOD: Twenty-one pediatric subjects with diagnoses of autistic disorder or other pervasive developmental disorders  6-15 years old and stabilized with a consistent dose of fluvoxamine or fluoxetine  were recruited for the study; 16 successfully completed the imaging protocol. Whole-brain drug levels in this group were compared to similarly acquired data from 28 adults.RESULTS: A significant relationship between dose and brain drug concentration was observed for both drugs across the age range studied. Brain fluvoxamine concentration in the children was lower  consistent with a lower dose/body mass drug prescription; when brain concentration was adjusted for dose/mass  age effects were no longer significant. Brain fluoxetine concentration was similar between age groups; no significant age effects on brain fluoxetine drug levels remained after adjustment for dose/mass. Observations of brain fluoxetine bioavailability and elimination half-life also were similar between age groups.CONCLUSIONS: These findings suggest that fluvoxamine or fluoxetine prescriptions adjusted for dose/mass are an acceptable treatment approach for medicating children with autistic disorder or other pervasive developmental disorders. It must be determined whether these findings can be generalized to other pediatric populations."
"231","11798373","An 8-year-old boy with autism, 1 year later.",""
"232","11708052","Fluvoxamine treatment of a child with severe PDD: a single case study.","Recent reports suggest that selective serotonin reuptake inhibitors (SSRIs) are useful in the treatment of individuals with autism and other pervasive developmental disorders. We report on a single case study of the use of fluvoxamine with a 7-year-old Caucasian girl with severe pervasive developmental disorder. Our findings indicate that fluvoxamine was significantly effective in reducing stereotypical  repetitive behaviors  anxiety  and aggression and in improving prelinguistic and social behaviors. Our results indicate that the use of the SSRIs as a platform for the long-term habilitation of these children should be considered  but further studies are required to establish the efficiency of fluvoxamine for the treatment of children with autism."
"233","11501687","Olanzapine versus haloperidol in children with autistic disorder: an open pilot study.","OBJECTIVES: Conventional neuroleptics ameliorate symptoms in children with autistic disorder; however  they are known to cause dyskinesias. Atypical neuroleptics  including olanzapine  may have less risk for dyskinesia  but their efficacy in autistic disorder is not established. This study was designed to investigate the safety and effectiveness of open-label olanzapine as a treatment for children with autistic disorder by using haloperidol as a standard comparator treatment.METHOD: In a parallel groups design  12 children with DSM-IV autistic disorder (mean age 7.8+/-2.1 years) were randomized to 6 weeks of open treatment with olanzapine or haloperidol. Mean final dosages were 7.9+/-2.5 mg/day for olanzapine and 1.4+/-0.7 mg/day for haloperidol. Outcome measures included the Clinical Global Impressions (CGI) and the Children's Psychiatric Rating Scale (CPRS).RESULTS: Both groups had symptom reduction. Five of six in the olanzapine group and three of six in the haloperidol group were rated as responders according to the CGI Improvement item. Subjects showed improvement on the CPRS Autism Factor (F1 9 = 24.4  p = .0008). Side effects included drowsiness and weight gain.CONCLUSIONS: The findings suggest that olanzapine is a promising treatment for children with autistic disorder. Further placebo-controlled and long-term studies of olanzapine in autistic disorder are required."
"234","11501682","Mirtazapine for excessive masturbation in an adolescent with autism.",""
"235","11494958","Pharmacotherapy for severe aggression in a child with autism: &quot;open label&quot; evaluation of multiple medications on response frequency and intensity of behavioral intervention.","Many persons who have developmental disabilities and challenging behaviors are treated with multiple medications combined with nonpharmacological approaches. However  the comparative effects from pharmacotherapy frequently are not assessed empirically  do not include corollary behavioral measures  and are not evaluated in the long term. The present single-case study incorporated behavioral assessment methodology in an &quot;open label&quot; evaluation of anticonvulsant (clonazepam)  beta-blocking (propanolol)  and antidepressant (sertraline and clomipramine) medications on severe aggression in a child with autism. Clinically significant reductions in aggressive behavior were attained with the administration of clomipramine and the reductive effects from the medication persisted for 1.7 years. In addition  clomipramine was associated with the elimination of crisis intervention procedures that had been required to manage the child's aggression. These findings add to the clinical literature describing effective treatment of serious behavior disorders in persons with developmental disabilities using antidepressant medication."
"236","11494573","[Clinical evaluation of treatment with fluvoxamine, a selective serotonin reuptake inhibitor in children with autistic disorder].","The serotonin system has been implicated in the pathoetiology of autistic disorder. To examine the clinical effects of fluvoxamine  a selective serotonin reuptake inhibitor (SSRI) in children with autistic disorder  eighteen patients underwent a cross-over  double-blind trial of fluvoxamine treatment after a written informed consent was obtained from patients' parents. Fluvoxamine treatment resulted in significant improvements in some clinical findings such as eye contact and language use  as tested by behavioral assessment scores consisting of twenty items (p &lt; 0.05). The improvement in language use was also confirmed by parental assessments. Clinical Global Impression Scale was improved in approximately half of the patients. No severe adverse effect was observed during the trial. Thus SSRI treatment in autistic children may be of value."
"237","11488363","An open trial of divalproex sodium in autism spectrum disorders.","BACKGROUND: Autism spectrum disorders are characterized by core deficits in social interaction and speech/communication skills  repetitive behaviors  and restricted interests. Other abnormalities include seizures  electroencephalographic (EEG) abnormalities  affective instability  impulsivity  and aggression. Divalproex sodium is indicated as both an anticonvulsant in epilepsy and a mood stabilizer in bipolar illness and thus might be useful for these complicating symptoms in autism.METHOD: A retrospective pilot study was conducted to determine whether divalproex sodium was effective in treating core dimensions and associated features of autism. Fourteen patients who met DSM-IV criteria for autism  Asperger's disorder  or pervasive developmental disorder not otherwise specified  both with and without a history of seizure disorders or EEG abnormalities  were openly treated with divalproex sodium. Improvement was assessed via the Clinical Global Impressions-Improvement scale.RESULTS: Of 14 patients who completed a trial of divalproex sodium  10 (71%) were rated as having sustained response to treatment. The mean dose of divalproex sodium was 768 mg/day (range  125-2500 mg/day)  and it was generally well tolerated. Improvement was noted in core symptoms of autism and associated features of affective instability  impulsivity  and aggression.CONCLUSION: Divalproex sodium may be beneficial to patients with autism spectrum disorders  particularly those with associated features of affective instability  impulsivity  and aggression as well as those with a history of EEG abnormalities or seizures. Of note  all patients with an abnormal EEG and/or seizure history were rated as responders. However  these findings must be interpreted with caution  given the open retrospective nature of the study. Controlled trials are needed to replicate these preliminary findings."
"238","11476129","Clomipramine versus haloperidol in the treatment of autistic disorder: a double-blind, placebo-controlled, crossover study.","Clomipramine  haloperidol  and placebo were compared with baseline in the treatment of autism  and overall outcome  specific symptoms  and side effects were examined. It was hypothesized that clomipramine would be better tolerated than haloperidol and prove superior on a measure of stereotypy. Individuals with a DSM-IV diagnosis of autistic disorder (mean age  16.3 years; range  10-36 years) were randomly assigned  by using a Latin square design  to the following 7-week trials: placebo  clomipramine (mean daily dose  128.4 mg; range  100-150 mg)  or haloperidol (mean daily dose  1.3 mg; range  1-1.5 mg). Data on 36 subjects were analyzed and taken together; the results favored haloperidol. In those patients who were able to complete a full therapeutic trial  clomipramine proved comparable to haloperidol in terms of improvement compared with baseline. However  significantly fewer individuals receiving clomipramine versus haloperidol were able to complete the trial (37.5% vs. 69.7%  respectively) for reasons related to both side effects and efficacy or behavior problems. In the intent-to-treat sample  which is perhaps more clinically relevant  only haloperidol proved superior to baseline on a global measure of autistic symptom severity  as well as specific measures for irritability and hyperactivity. Clomipramine did not seem more effective on a measure of stereotypy  nor was it better tolerated."
"239","11466160","Effect of fluoxetine on regional cerebral metabolism in autistic spectrum disorders: a pilot study.","The regional metabolic effects of fluoxetine were examined in patients with autism spectrum disorders. Six adult patients with DSM-IV and Autism Diagnostic Interview (ADI) diagnoses of autism (n = 5) and Asperger's syndrome (n = 1)  entered a 16-wk placebo-controlled cross-over trial of fluoxetine. The patients received (18)F-deoxyglucose positron emission tomography with co-registered magnetic resonance imaging at baseline and at the end of the period of fluoxetine administration. After treatment  the patients showed significant improvement on the scores of the Yale--Brown Obsessive--Compulsive Scale -- Obsessions subscale and the Hamilton Anxiety Scale; Clinical Global Impressions -- Autism scores showed 3 of the patients much improved and 3 unchanged. Relative metabolic rates were significantly higher in the right frontal lobe following fluoxetine  especially in the anterior cingulate gyrus and the orbitofrontal cortex. Patients with higher metabolic rates in the medial frontal region and anterior cingulate when unmedicated were more likely to respond favourably to fluoxetine. These results are consistent with those in depression indicating that higher cingulate gyrus metabolic rates at baseline predict SRI response."
"240","11336609","Pharmacotherapeutic management of autism.","There are no medications that are specifically marketed for the treatment of autism. There does exist  however  an extensive body of literature describing both open-label and controlled studies of medications in the treatment of both children and adults with autism. Some of the better-studied medications (including haloperidol and risperidone) are often efficacious in treating associated symptoms of autism but can also cause unacceptable adverse effects. Early studies of serotonin re-uptake inhibitors appear promising but may not be indicated for all age groups. Small  controlled studies of methylphenidate and clonidine indicate a possible role for these medications in the treatment of hyperactivity in autism. No medications have been proven to be efficacious in the treatment of the core social or communication impairment seen in autism. Current pharmacological management is best aimed at target symptoms that have been demonstrated to respond to medication in treatment studies."
"241","11262279","[Open study of fluoxetine in children with autism].","INTRODUCTION: Serotonergic dysfunction have been implicated in the pathophysiology of the autism. SRIs have shown efficacy in improving some symptoms in children with Autism.OBJECTIVES: To evaluate  in a pilot study  the efficacy and safety of fluoxetine in very young children with autism.METHOD: 1 year open-label trial was made with fluoxetine on 12 patients (3 to 13 years old) with Pervasive Developmental Disorder. CGI-severity was used to assess the severity and the improvement of symptoms. Individual symptoms improvement was assessed by both parents and therapists. Fluoxetine dose was titrated in all patients from 1.2 ml/day to reach a final doses of 3 6 or 5 ml/day in four weeks. Tolerance was assessed by collecting spontaneous adverse events.RESULTS: 11 children completed the study. Children experienced a moderate or marked improvement (final score in CGI 3 to 5). Communication and attention skills were improved. There were also a decrease of rituals  stereotypies and repetitive behaviours. Most common adverse events were increase of impulsivity and restlessness  other events were sleep disturbances and lost of appetite. 6 children needed concomitant medication with carbamacepine and 1 with levopromacine along the study.CONCLUSIONS: These results support that Fluoxetine at doses of 5 ml/day (20 mg/day) could help to improve some symptoms in Pervasive Developmental Disordersand allow to increase the effectiveness of therapies in these patients. More studies are needed to confirm these results."
"242","11239907","Reactivity of serotonin in whole blood: relationship with drug response in obsessive-compulsive disorder.","BACKGROUND: Obsessive-compulsive disorder responds almost only to potent serotonin reuptake inhibitors. Previous studies have suggested a relation between serotonergic function and clinical outcome in serotonin reuptake inhibitor treatment of obsessive-compulsive disorder.METHODS: In a randomized  double-blind trial  comparing clomipramine  paroxetine  and a placebo in obsessive-compulsive disorder  serotonin levels in whole blood (WB-5-HT) were measured at baseline  after 1 week  and after 4 weeks of treatment and related to clinical outcome in 36 patients.RESULTS: In patients treated with serotonin reuptake inhibitors there was a pronounced decrease of WB-5-HT  variable after 1 week and uniformly maximal after 4 weeks. The decrease of WB-5-HT after 1 week of serotonin reuptake inhibitor treatment correlated negatively with clinical outcome after 12 weeks (r = -.61  p =.0006); hence  patients with slower WB-5-HT reactivity eventually responded better to treatment. Baseline WB-5-HT  but not WB-5-HT reactivity  was related to season. Depression  autistic traits  and previous serotonin reuptake inhibitor treatment predicted nonresponse.CONCLUSIONS: A fast decrease of WB-5-HT was associated with poor clinical outcome. This may be related to faster serotonin efflux from platelets  which has previously been linked to autism. Further studies are necessary to identify the underlying mechanism and discern whether serotonin reuptake inhibitor-induced WB-5-HT decrease is clinically useful."
"243","11172878","The effects of inositol treatment in animal models of psychiatric disorders.","Clinical trials indicate that inositol may be effective in the treatment of patients with depression  panic disorder and obsessive compulsive disorder (OCD)  but not in the treatment of patients with schizophrenia  Alzheimer's disease  ADHD or autism. This spectrum of clinical action parallels that of serotonin selective reuptake inhibitors (SSRIs)  but inositol is a precursor in the phosphatidylinositol cycle  a second messenger system distal to the receptor for 5HT-2. To study its mechanism of therapeutic action there is a need to test inositol's activity in animal models of psychopathology. In rats  chronic inositol was demonstrated to increase activity levels  reduce immobility time in the forced swim test and in the reserpine-induced hypoactivity models of depression  and reduce anxiety-like behaviors in the elevated plus-maze. The reduction in anxiety-like behaviors appears to be related to baseline levels of activity. Inositol treatment was not observed to have any effect on amphetamine-induced hyperactivity  apomorphine-induced stereotypy  or on the performance of memory tasks by monkeys. Clinical controlled trials of inositol in patients with depression  panic disorder  and OCD were small  and positive psychoactive effects in animals clearly strengthen the case for further clinical trials and potential for general therapeutic use in humans."
"244","11151486","Therapeutic effects and long-term efficacy of antidepressant medication for persons with developmental disabilities. Behavioral assessment in two cases of treatment-resistant aggression and self-injury.","Recent advances in pharmacological treatment of severe behavior disorders in persons with developmental disabilities suggest the use of antidepressant medication for therapeutic management. This research evaluated two antidepressant medications for treatment-resistant aggression and self-injury exhibited by two persons with developmental disabilities. Behavioral assessment data documented that sertraline (a serotonin selective reuptake inhibitor) was effective in reducing self-injurious behaviors in a 20-year-old man with severe mental retardation and clomipramine (a tricyclic antidepressant) was associated with the elimination of aggressive behavior in a 14-year-old boy with autism. Clinical effects from the medications were measured in relation to and shown to be a function of dosage level. Extended follow-up assessments revealed maintenance of treatment gains with continued medication administration."
"245","11140783","Medication treatment in subjects with autistic spectrum disorders.","Autism is a pervasive developmental disorder that is aetiologically and clinically heterogeneous. Twin and family genetic studies provide evidence for strong genetic components. An international consortium using an affected sib pair strategy has found a promising linkage to a region on chromosome 7. In 10-15 % of the cases autism is due to associated medical conditions that affect normal brain functioning. Post-mortem studies on small case series report cellular abnormalities in the limbic system and cerebellum. Between 10 and 20 % of subjects with autism have macrocephalia  which is in accordance with MRI findings of an increased total brain tissue volume and enlargement most prominent in the occipital and parietal lobes. The most robust and well-replicated neurobiological abnormality in autism is an elevation of whole blood serotonin found in over 30% of the patients. Pharmacological interventions with serotonin reuptake blockers or with atypical neuroleptics that block both dopamine (D2) and serotonin (5-HT2) receptors seem to offer clinical benefit and merit further study."
"246","11122942","Current research highlights in child and adolescent psychopharmacology.","Recent efforts to stimulate research in pediatric psychopharmacology have resulted in increased interest in the effects of psychotropic medications in children and adolescents. This interest is reflected in the number of studies that have been reported or initiated during the past year. As a means of providing a brief update on the progress of child psychopharmacology  research reports either published or presented at national meetings in 1999 are selectively reviewed here. Relevant initiatives recently started under the sponsorship of the National Institute of Mental Health (NIMH) are also reviewed. Most studies have been directed at testing treatments of attention deficit hyperactivity disorder (ADHD)  but also studies of the selective serotonin reuptake inhibitors in patients with obsessive compulsive disorder  depression  and anxiety disorders are well represented. The efforts of NIMH to focus on effectiveness research and direct comparisons of pharmacologic  psychosocial  and combined treatment modalities are apparent in recent initiatives in ADHD and depression. Research of treatments for youths with bipolar disorder  schizophrenia  autism  and eating disorders is still scanty and in urgent need of expansion."
"247","11098880","Commentary: considerations on the pharmacological treatment of compulsions and stereotypies with serotonin reuptake inhibitors in pervasive developmental disorders.",""
"248","11098879","Repetitive thoughts and behavior in pervasive developmental disorders: treatment with serotonin reuptake inhibitors.","Repetitive thoughts and behavior are considered integral and core components of autistic disorder. Results from recent studies suggest that the types of repetitive thoughts and behavior of adults with autism and those with obsessive-compulsive disorder (OCD) may be different. Serotonin reuptake inhibitors (SRIs)  the primary drug treatment for patients with OCD  may reduce the repetitive phenomena of some autistic patients. Two controlled studies of the nonselective SRI clomipramine have shown the drug to be more efficacious than the relatively selective norepinephrine reuptake inhibitor desipramine and placebo in children with autism. One controlled study of the selective SRI fluvoxamine found it to be significantly better than placebo for reducing repetitive phenomena and aggression in adults with autistic disorder. Additional research is needed."
"249","11085201","Fluvoxamine. An updated review of its use in the management of adults with anxiety disorders.","Fluvoxamine is a potent and selective serotonin reuptake inhibitor (SSRI) that has little or no effect on other monoamine reuptake mechanisms. Relative to other SSRIs  fluvoxamine is a weak inhibitor of cytochrome P450 (CYP) 2D6  a moderate inhibitor of CYP2C19 and CYP3A4 and a potent inhibitor of CYP1A2. In randomised  double-blind trials. fluvoxamine 100 to 300 mg/day for 6 to 10 weeks significantly reduced symptoms of obsessive-compulsive disorder (OCD) compared with placebo. Response rates of 38 to 52% have been reported with fluvoxamine  compared with response rates of 0 to 18% with placebo. In patients with OCD  fluvoxamine had similar efficacy to that of clomipramine and  in smaller trials  the SSRIs paroxetine and citalopram and was significantly more effective than desipramine. Maintenance therapy with fluvoxamine may reduce the likelihood of relapses in up to 67% of patients with OCD. Fluvoxamine &lt; or = 300 mg/day for 6 to 8 weeks was as effective as imipramine in patients with panic disorder  and significantly more effective than placebo. In addition  treatment with fluvoxamine &lt; or = 300 mg/day for &gt; or = 8 weeks improved symptoms of social phobia (social anxiety disorder)  post-traumatic stress disorder (PTSD)  pathological gambling  compulsive buying  trichotillomania  kleptomania  body dysmorphic disorder  eating disorders and autistic disorder. Large trials comparing the efficacy of fluvoxamine and other SSRIs in patients with anxiety disorders are warranted. Fluvoxamine is generally well tolerated; in postmarketing studies  nausea was the only adverse event occurring in &gt;10% of patients with less commonly reported events including somnolence  asthenia  headache  dry mouth and insomnia. Fluvoxamine is associated with a low risk of suicidal behaviour  sexual dysfunction and withdrawal syndrome. Fewer anticholinergic or cardiovascular events are associated with fluvoxamine than tricyclic antidepressants. Although comparative data are lacking  the tolerability profile of fluvoxamine appears to be broadly similar to those of other SSRIs.</AbstractText>: Fluvoxamine is a potent and selective serotonin reuptake inhibitor (SSRI) that has little or no effect on other monoamine reuptake mechanisms. Relative to other SSRIs  fluvoxamine is a weak inhibitor of cytochrome P450 (CYP) 2D6  a moderate inhibitor of CYP2C19 and CYP3A4 and a potent inhibitor of CYP1A2. In randomised  double-blind trials. fluvoxamine 100 to 300 mg/day for 6 to 10 weeks significantly reduced symptoms of obsessive-compulsive disorder (OCD) compared with placebo. Response rates of 38 to 52% have been reported with fluvoxamine  compared with response rates of 0 to 18% with placebo. In patients with OCD  fluvoxamine had similar efficacy to that of clomipramine and  in smaller trials  the SSRIs paroxetine and citalopram and was significantly more effective than desipramine. Maintenance therapy with fluvoxamine may reduce the likelihood of relapses in up to 67% of patients with OCD. Fluvoxamine &lt; or = 300 mg/day for 6 to 8 weeks was as effective as imipramine in patients with panic disorder  and significantly more effective than placebo. In addition  treatment with fluvoxamine &lt; or = 300 mg/day for &gt; or = 8 weeks improved symptoms of social phobia (social anxiety disorder)  post-traumatic stress disorder (PTSD)  pathological gambling  compulsive buying  trichotillomania  kleptomania  body dysmorphic disorder  eating disorders and autistic disorder. Large trials comparing the efficacy of fluvoxamine and other SSRIs in patients with anxiety disorders are warranted. Fluvoxamine is generally well tolerated; in postmarketing studies  nausea was the only adverse event occurring in &gt;10% of patients with less commonly reported events including somnolence  asthenia  headache  dry mouth and insomnia. Fluvoxamine is associated with a low risk of suicidal behaviour  sexual dysfunction and withdrawal syndrome. Fewer anticholinergic or cardiovascular events are associated with fluvoxamine than tricyclic antidepressants. Although comparative data are lacking  the tolerability profile of fluvoxamine appears to be broadly similar to those of other SSRIs.CONCLUSION: Fluvoxamine has demonstrated short term efficacy in the treatment of OCD  panic disorder  social phobia  PTSD and in a range of obsessive-compulsive spectrum disorders. The drug is as effective as clomipramine in patients with OCD but appears to have a better tolerability profile. On the basis of current treatment guidelines  fluvoxamine  like other SSRIs  is recommended as first-line treatment for a number of anxiety disorders. It appears to offer some pharmacokinetic advantages and a different drug interaction profile to the other SSRIs with a broadly similar spectrum of adverse events. However  direct comparisons are required to assess the relative efficacy and tolerability of the different agents of this drug class."
"250","11071017","Increased density of the platelet serotonin transporter in autism.","BACKGROUND: Various data have shown the involvement of serotonin (5-HT) in autism. The presence of the 5-HT transporter in platelets  similar to the same structure located in presynaptic serotonergic neurons  has produced a series of studies aimed at assessing its functionality in this disorder  but the ensuing findings are quite controversial. For this reason  we investigated the 5-HT transporter by means of the specific binding of [3H]-Paroxetine ([3H]-Par)  which is currently considered the first-choice ligand for labeling it  in platelets of 20 autistic children and adolescents  as compared with healthy control subjects.METHODS: Twenty children and adolescents of both sexes suffering from autism according to DSM IV criteria were included in the study and compared with a similar group of healthy control subjects. Platelet membranes and the binding of [3H]-Par were carried out according to standardized protocols.RESULTS: The results showed a significantly higher density of [3H]-Par binding sites in autistic children than in healthy control subjects.CONCLUSIONS: These findings support the presence of a serotonergic dysfunction in autism and would suggest that the 5-HT transporter may have a specific role in this disorder  also in the light of its recently proposed role in brain development."
"251","11021352","Is there a basis for novel pharmacotherapy of autism?","No medication has yet been shown to consistently alter the symptoms or the course of autism in the majority of patients. The present pharmacotherapy is mainly palliative and sometimes effective in attenuating specific behaviors. The search for better treatment involves examination of the underlying pathophysiology  the genetic or environmental etiology (including possible iatrogenic causes)  and assessment of the clinically-generated evidence of efficacy  including serendipitous or unexplained findings. Subtle neuroanatomic and neurochemical changes are being explored and there are anecdotal reports or limited clinical trials that suggest some therapy might be possible. Secretin is a surprising recent addition to the list of candidates. The pharmacologic mechanism by which these agents might provide such effect is not clear  but hypotheses are beginning to emerge. In addition  the prevention of some uncertain number of autism cases is being investigated by examination of certain vaccinations as putative causative or contributory factors. These topics are reviewed in this article  which has the additional purpose of stimulating novel drug discovery efforts for this enigmatic disorder."
"252","10986804","Pervasive developmental disorders: a 10-year review.","OBJECTIVE: To summarize recent advances about the nature  diagnosis  and treatment of pervasive developmental disorders.METHOD: Review of Medline databases  books  and book chapters published between July 1989 and November 1999.RESULTS: Clinical and genetic studies support expansion of the concept of autism to include a broader spectrum of social communication handicaps. The prevalence of autism is approximately 1 per 2 000; the prevalence of autism and Asperger's disorder together is 1 per 1 000. The Checklist for Autism in Toddlers is a useful screening instrument for 18-month-old children; the Autism Diagnostic Interview-Revised and the Autism Diagnostic Observation Schedule are instruments of choice for research. Although twin and family studies clearly support genetic factors as important in autism  linkage analysis studies indicate that many genes may be involved. There is no one treatment of choice. Social-pragmatic approaches  augmented by individualized strategies and social coaching  may be best for teaching social communication skills. Pharmacological interventions have a limited role in improving social communication  but selective serotonin reuptake inhibitors and atypical neuroleptic medications may help ameliorate aggression  hyperactivity  and other secondary problems.CONCLUSIONS: Private and government agencies must continue to support basic and applied research."
"253","10902094","The pharmacotherapy of target symptoms associated with autistic disorder and other pervasive developmental disorders.","Research into the pharmacotherapy of autistic disorder has steadily increased over the past two decades. Several psychoactive medications have shown efficacy for selected symptoms of autistic disorder and can be used to augment critical educational and behavioral interventions that are the mainstays of treatment. A comprehensive review of medication trials conducted in individuals with autistic disorder and other pervasive developmental disorders is presented. The typical antipsychotic haloperidol is the best-studied medication in autistic disorder but is associated with a high rate of dyskinesias. Investigations to date suggest that the atypical antipsychotics such as risperidone have efficacy for certain symptoms of autistic disorder and may be better tolerated than typical antipsychotics. Preliminary results from trials with serotonin-reuptake inhibitors are favorable  although efficacy has not been demonstrated in younger age groups. Recent controlled studies of nalfrexone suggest that the drug has minimal efficacy. In two small controlled investigations  clonidine was more effective than placebo for a variety of symptoms  including hyperactivity and irritability; in one of these studies  however  the majority of patients relapsed within several months. Psychostimulants reduced hyperactivity and irritability in one small double-blind crossover study in children with autistic disorder  although these agents are frequently reported to exacerbate irritability  insomnia  and aggression in clinical populations. Recent controlled trials of secretin have not shown efficacy compared to placebo. Several other medications  including buspirone  mood stabilizers  and beta-blockers  have produced symptom reduction in some open-label studies and may warrant controlled investigation."
"254","10695900","Venlafaxine in children, adolescents, and young adults with autism spectrum disorders: an open retrospective clinical report.","Autism is characterized by social deficits  communication and language impairments  narrow restricted interests  repetitive behaviors  inattention  and hyperactivity. While selective serotonin reuptake inhibitors have demonstrated efficacy in treating core symptoms of autism  norepinephrine reuptake inhibitors have demonstrated efficacy in symptoms of attention-deficit hyperactivity disorder (ADHD). An open  retrospective clinical study with venlafaxine evaluated its effect on core symptoms of autism as well as associated features of ADHD. Ten consecutive subjects meeting Diagnostic and Statistical Manual of Mental Disorders  4th edition (DSM-IV)  criteria for an autism spectrum disorder were treated with venlafaxine  initiated at 12.5 mg per day and adjusted on a flexible basis. Six of 10 completers were judged to be sustained treatment responders  by scoring 1 (very much improved) or 2 (much improved) on the Clinical Global Impressions improvement scale. Venlafaxine was effective in low dosages (mean  24.37 mg/day; range  6.25 to 50 mg/day) and was well tolerated. Improvement was noted in repetitive behaviors and restricted interests  social deficits  communication and language function  inattention  and hyperactivity. Controlled treatment trials with venlafaxine are warranted in autism spectrum disorders."
"255","10693155","Peripheral markers of serotonergic and noradrenergic function in post-pubertal, caucasian males with autistic disorder.","Some studies have suggested that disorders in the peripheral and central metabolism of serotonin (5-HT) and noradrenaline may play a role in the pathophysiology of autistic disorder. This study examines serotonergic and noradrenergic markers in a study group of 13 male  post-pubertal  caucasian autistic patients (age 12-18 y; I.Q. &gt; 55) and 13 matched volunteers. [3H]-paroxetine binding Kd values were significantly higher in patients with autism than in healthy volunteers. Plasma concentrations of tryptophan  the precursor of 5-HT  were significantly lower in autistic patients than in healthy volunteers. There were no significant differences between autistic and normal children in the serum concentrations of 5-HT  or the 24-hr urinary excretion of 5-hydroxy-indoleacetic acid (5-HIAA)  adrenaline  noradrenaline  and dopamine. There were no significant differences in [3H]-rauwolscine binding Bmax or Kd values  or in the serum concentrations of tyrosine  the precursor of noradrenaline  between both study groups. There were highly significant positive correlations between age and 24-hr urinary excretion of 5-HIAA and serum tryptophan. The results suggest that: 1) serotonergic disturbances  such as defects in the 5-HT transporter system and lowered plasma tryptophan  may play a role in the pathophysiology of autism; 2) autism is not associated with alterations in the noradrenergic system; and 3) the metabolism of serotonin in humans undergoes significant changes between the ages of 12 and 18 years."
"256","10596244","Fluoxetine in children with autism.",""
"257","10522343","A child with severe head banging.","We present a 7-year-old boy with a developmental disorder presenting with severe head banging. Clinical evolution was consistent with diagnosis of autistic spectrum disorder  obsessive compulsive disorder  stuttering  and Tourette's syndrome. This report emphasizes the overlap between developmental disorder phenotypes. There is a need to understand the natural history and relationship of specific symptoms that occur in developmental disorders to devise effective and appropriate intervention strategies."
"258","10347430","Pharmacotherapy in children and adolescents with pervasive developmental disorders.","Children with autism and the related PDDs may benefit from serotonin reuptake inhibitors such as clomipramine  fluoxetine  fluvoxamine  and sertraline for targeting repetitive thoughts and behaviors  anxiety  and depressed mood. To date  however  there are few controlled studies of these agents in children with PDD  so definitive evidence is lacking. Despite preliminary results in favor of naltrexone  neuroleptic medication appears to be effective for reducing aggression  self-injurious behavior  agitation  and stereotypies. The primary drawback with traditional neuroleptics is risk of short- and long-term side effects. The newer atypical neuroleptics have the potential for benefit with fewer extrapyramidal side effects  but more study is needed to establish their efficacy and safety. Children on neuroleptic medications should be started at the lowest possible dose  with gradual increases until clinical benefit is observed. The likelihood of untoward side effects is increased if the medication dose is increased rapidly. Baseline measurement of target behaviors can be aided by using standardized scales. The presence of abnormal movements should be assessed before initiating treatment and at regular intervals during the course of treatment--including after medication withdrawal. Weight gain is emerging as a recurrent side effect with the atypical neuroleptics. Thus  weight should be monitored  and the family should be advised about a diet baseline. As with all treatments of children with severe behavioral difficulties  pharmacotherapy should be instituted in the context of an integrated treatment plan."
