"","PMID","Title","Abstract"
"844","11420604","GABA concentration sets the conductance of delayed GABAA channels in outside-out patches from rat hippocampal neurons.","GABAA channels were activated by GABA in outside-out patches from rat cultured hippocampal neurons. They were blocked by bicuculline and potentiated by diazepam. In 109 of 190 outside-out patches  no channels were active before exposure to GABA (silent patches). The other 81 patches showed spontaneous channel activity. In patches containing spontaneous channel activity  rapid application of GABA rapidly activated channels. In 93 of the silent patches  channels could be activated by GABA but only after a delay that was sometimes as long as 10 minutes. The maximum channel conductance of the channels activated after a delay increased with GABA concentration from less than 10 pS (0.5 microm GABA) to more than 100 pS (10 mm GABA). Fitting the data with a Hill-type equation gave an EC50 value of 33 microm and a Hill coefficient of 0.6. The channels showed outward rectification and were chloride selective. In the presence of 1 microm diazepam  the GABA EC50 decreased to 0.2 microm but the maximum conductance was unchanged. Diazepam decreased the average latency for channel opening. Bicuculline  a GABA antagonist  caused a concentration-dependent decrease in channel conductance. In channels activated with 100 microm GABA the bicuculline IC50 was 19 microm. The effect of GABA on channel conductance shows that the role of the ligand in GABAA receptor channel function is more complex than previously thought."
"845","11420078","Extracellular dopamine in the rat prefrontal cortex during reward-, punishment- and novelty-associated behaviour. Effects of diazepam.","Variations of extracellular dopamine (DA(ext)) levels in prefrontal cortex were assessed by in vivo microdialysis. In rats trained in an operant fixed interval (FI(30s)) schedule of food delivery  acute exposure to contingent foot shocks resulted in a suppression of responding that was reversed by diazepam (4 mg/kg  ip). No changes in cortical DA(ext) levels occurred during this period in both control and treated rats. By contrast  in control rats  cortical DA(ext) levels increased (+25-40%) during the nonpunished component of the operant session  and during noncontingent food delivery (+25%). Control rats placed into an unfamiliar brightly lit openfield exhibited a marked increase in cortical DA(ext) levels (+100%). This effect occurred neither in rats given diazepam at a dose (2 mg/kg) which stimulated motor activity  nor during a second exposure to the openfield. In conclusion  a benzodiazepine-sensitive activation of mesoprefrontal DA neurones is induced by exposure to novel stressful surroundings and by food availability and consumption. The fact that cortical DA(ext) levels remained unchanged in rats that exerted complete control upon negative stimuli indicates that an activation of the mesoprefrontal DA system is not required for punishment-induced behavioural blockade."
"846","11420062","Pharmacodynamic and receptor binding changes during chronic lorazepam administration.","To assess pharmacodynamic and neurochemical aspects of tolerance  lorazepam (2 mg/kg/day)  or vehicle was administered chronically to male Crl: CD-1(ICR)BR mice via implantable osmotic pump. Open-field behavior  benzodiazepine receptor binding in vitro  receptor autoradiography  and muscimol-stimulated chloride uptake were examined at both 1 and 14 days. Open-field activity was depressed in lorazepam-treated animals on Day 1. On Day 14  open-field parameters were indistinguishable from those of vehicle-treated animals  indicating behavioral tolerance. Benzodiazepine binding  as determined by the specific binding of [125I]diazepam  was also decreased in cortex on Day 14. Hippocampal binding was unchanged following chronic lorazepam exposure. Apparent affinity in cortical membrane preparations was unchanged  indicating that altered ligand uptake was due to decreased receptor number. Muscimol-stimulated chloride uptake into cortical synaptoneurosomes from lorazepam-treated animals was not significantly different on Day 1 or Day 14 compared to vehicle-treated animals. These results confirm that down-regulation of benzodiazepine receptor binding is closely associated with behavioral tolerance to benzodiazepines. These observed changes in binding are not necessarily associated with robust changes in receptor function."
"847","11410716","Altered gabaa receptor subunit and splice variant expression in rats treated with chronic intermittent ethanol.","BACKGROUND: Intermittent chronic administration of ethanol to rats has been shown previously to produce a hyperexcitable  kindling-like state  accompanied by reduced inhibitory synaptic transmission in the hippocampus and changes in gamma-aminobutyric acid type A (GABAA) receptors. Further information is needed on the detailed changes in GABAA receptors and their time course and persistence  as is comparison to changes after chronic  continuous ethanol.METHODS: GABAA receptors were analyzed in the rat brain after chronic intermittent ethanol (CIE) by using radioligand binding  photoaffinity labeling of polypeptides  and estimates of messenger RNA (mRNA) levels of receptor subunits by reverse transcriptase-polymerase chain reaction (RT-PCR) and in situ hybridization.RESULTS: CIE rats were confirmed to have increased GABAA receptor binding of the benzodiazepine partial inverse agonist and ethanol antidote ligand Ro15-4513  due to increased expression of the alpha6 subunit polypeptide in the cerebellum  shown by photoaffinity labeling. Estimates of mRNA levels by use of RT-PCR did not reveal any significant increase in alpha6 or in several other receptor subunits in several brain regions  but a decrease in the ratio of the long and short splice variants (L/S) of the gamma2 subunit was detected in the hippocampus  especially the CA1 region.CONCLUSIONS: Changes in GABAA receptors were found in rats given CIE. Increased alpha6 subunit in the cerebellum was demonstrated by using both the binding to diazepam-insensitive sites for [3H]Ro15-4513 and increased levels of the 57-kDa alpha6 polypeptide after photoaffinity labeling with this ligand. This increase appeared after 30 doses of ethanol and decayed to normal 1 week after ethanol was discontinued. The transient change in cerebellar alpha6 subunit-containing receptors  also reportedly seen after chronic continuous ethanol  is thus unlikely to account for the persistently hyperexcitable  kindled  seizure-susceptible state seen in CIE. However  the significant decrease in gamma2 subunit L/S splice variant ratio in the hippocampus implies changes in GABAA receptor function  possibly involving protein phosphorylation by protein kinase C. Altered receptor trafficking and turnover associated with synaptic plasticity may contribute to the observed reduced inhibition in the hippocampus and other signs of alcohol dependence produced by CIE."
"848","11403928","Increased Bcl-w expression following focally evoked limbic seizures in the rat.","Control of seizure-induced neuronal death may involve members of the Bcl-2 family of cell death regulating proteins. Bcl-w is a newly described anti-apoptotic member of this family that may confer neuroprotective effects. We therefore investigated Bcl-w expression in rat brain following focally evoked limbic seizures. Seizures were induced by unilateral microinjection of kainic acid into the amygdala of the rat and terminated after 40 min by diazepam. Constitutive Bcl-w expression was detected by Western blotting and immunohistochemistry. Bcl-w expression was increased 4-72 h following seizures within the injured hippocampus. Immunohistochemistry determined Bcl-w was predominantly expressed in neurons and seizures increased Bcl-w immunoreactivity within piriform cortex and surviving regions of the injured hippocampus. These data suggest Bcl-w may be involved in the modulation of seizure-induced brain injury."
"849","11407502","Death following cupric sulfate emesis.","CASE HISTORY: A 25-year-old woman who had ingested about 20 tablets of diazepam 2.5 mg in a suicide attempt was given cupric sulfate 2.5 g in 1750 mL water as an emetic  but died 3 days later. On autopsy  death was attributed to acute hemolysis and acute renal failure due to copper poisoning. Copper concentrations were 5.31 microg/mL in whole blood  19.0 microg/g in the liver  8.9 microg/g in the kidney  1.1 microg/L in the brain  1.1 microg/g in the gastric wall  1.5 microg/g in the jejunal wall  0.3 microg/g in the colon wall  4.6 microg/g in the gastric contents  and 12.6 microg/g in the intestinal contents (fresh weight). This case and 10 others from the Chinese medical literature provide additional evidence that cupric sulfate is a corrosive poison and contraindicated as an emetic."
"850","11402624","The biochemical study of intermaxillary fixation (IMF) stress in oral surgery inpatients.","Although intermaxillary fixation (IMF) is performed to treat the patients with maxillary fracture  this procedure is very stressful to the patients. IMF has been reported to increase noradrenaline (NA) release in the brain and elevate plasma corticosterone contents in the rat. These changes were significantly attenuated by diazepam  an anxiolytic of the benzodiazepine family. These results suggest that IMF could greatly affect the pituitary-adrenal system as a stress. In the present study  in order to examine the influence of IMF on the human body function  we measured levels of 17-hydrocorticosteroids (17-OHCS) and 17-ketosteroid (17-KS)  which are metabolites of the adreno-cortical hormone cortisol  in the urine of inpatients undergoing IMF. The subjects were requested to fill out a questionnaire on irritableness caused by IMF. In these patients  urinary 17-OHCS levels were significantly increased after IMF and well correlated to the results of the questionnaire. The finding suggested that urinary 17-OHCS levels reflect stress related to IMF  and that such stress mainly causes an irritated feeling. Natural killer cell activity (NK activity)  which is considered to be related to stress  was measured in these patients. The relationship between 17-OHCS levels and NK activity was examined in reference to the results of the questionnaire. Questionnaire showed that most patients noted insomnia and an irritated feeling during IMF. To examine the influence of anxiolytic agents on stress related to IMF  an anxiolytic agent  ethyl loflazepate  was administered during IMF  and urinary 17-OHCS levels were measured. There was no correlation between 17-OHCS levels and NK activity in the patients. Furthermore  no correlation was observed between visual analogue scale (VSA) and NK activity. Increases in 17-OHCS levels in the group treated with ethyl loflazepate  an anxiolytic of the benzodiazepine family  were significantly lower than in the untreated group. This suggests that ethyl loflazepate reduced stress responses to IMF. It has been reported that NK activity is reduced inpatients with depression or chronic fatigue syndrome. However  NK activity may not be affected by mechanical stress such as IMF. The finding that an anxiolytic agent  ethyl loflazepate  inhibited stress responses to IMF further suggests that anxiolytic drugs are very useful for treatment of irritated feeling of the patients undergoing IMF."
"851","11398186","GABA(A) receptor gene expression in rat cortex: differential effects of two chronic diazepam treatment regimes.","Diazepam is widely prescribed as an anxiolytic but its therapeutic application is limited because with daily use tolerance develops to certain aspects of its pharmacological profile. We compared the effects of two dosing paradigms on GABA(A) receptor gene expression and benzodiazepine binding characteristics. Equivalent daily doses of 15 mg/kg/day diazepam were delivered either via constant infusion or daily subcutaneous injection for 14 days. The two distinct treatment regimes produced significantly different changes in GABA(A) receptor alpha4-  beta2-  beta3- and gamma1-subunit mRNA steady-state levels. Similar changes in the GABA enhancement of flunitrazepam binding and the BZ3/BZ2 subtype ratio determined ex vivo were produced  however  significant differences were found in [(3)H]-Ro 15-4513 binding between cortical tissue from diazepam injected animals compared with diazepam infused animals. Our data suggest that it is the diurnal fluctuations in receptor occupancy that are responsible for the different effects produced by these two dosing regimes."
"852","11393809",NA,"The interaction of selected compounds with the binding of the benzodiazepine [3H]flunitrazepam to membranes isolated from human embryonic kidney (HEK) 293 cells  stably transfected with the aI( 2 2S subtype of GABAA receptors  was studied. This subtype of GABAA receptors is the most common type of GABAA receptor found in the brain  and benzodiazepines are drugs known to enhance the effects of the inhibitory neurotransmitter gamma-amino butyric acid (GABA) by binding to the benzodiazepine binding sites which are part of the GABAA receptor complex. Scatchard analysis of binding data revealed the existence of a single type of binding site for [3H]flunitrazepam. GABA and thiopental enhanced  while the antagonist of central benzodiazepine binding sites--flumazenil  benzodiazepines such as clonazepam  flunitrazepam and diazepam  and the triazolopyridazine CI 218 872--displaced with nanomolar potency the binding of [3H]flunitrazepam. A partial displacement was obtained with the antagonist of the peripheral benzodiazepine binding sites--PK 11195--and with the neurosteroid dehydroepiandrosterone sulfate. The potency of drugs to enhance or inhibit [3H]flunitrazepam binding mainly corresponded to that observed for the modulation of the binding of [3H]flunitrazepam to the native type 1 benzodiazepine binding sites. This  as well as a high density of expressed binding sites  makes the cell line under study a very reliable and economical model for the testing of effects of different compounds at the GABAA receptor."
"853","11381567","In vivo cerebral pharmacokinetics and pharmacodynamics of diazepam and midazolam after short intravenous infusion administration in sheep.","The cerebral pharmacokinetics and pharmacodynamics of midazolam and diazepam were examined in chronically instrumented sheep via measurements of their arterio-venous concentration difference across the brain during and after 2-min i.v. infusions. Diazepam (30 mg) or midazolam (10 mg) were administered on 5 separate occasions to 4 sheep. For both drugs  rapid cerebral uptake occurred during the infusion  which quickly turned to elution in the postinfusion period. However  this process was more rapid for midazolam than diazepam. The cerebral pharmacokinetics of both was better described by a kinetic model with slight membrane limitation rather than flow limitation. For diazepam  the estimated brain:plasma partition coefficient was 2.67  and the first and second compartments filled with half-lives of 2.2 and 0.5 min  respectively. For midazolam  these values were 0.27  0.26 and 1.34 min  respectively. In a subset of sheep  pulmonary arterial-arterial gradients were too small to measure suggesting limited metabolism and small distribution volumes for both drugs in the lungs. Simultaneous dynamic measurements of cerebral blood flow and algesimetry lagged behind both the arterial and sagittal sinus blood concentrations. The changes in cerebral blood flow were best described by a previously published a dynamic model that incorporated long half-lives for drug dissociation from the benzodiazepine receptor (13.3 and 5.5 min for midazolam and diazepam  respectively). Effect compartment modeling of the cerebral blood flow data showed apparent effect compartment half-lives (t1/2 keo) that were longer than the half-lives of cerebral equilibration."
"854","11376596","In ovo chronic neurosteroid treatment affects the function and allosteric interactions of GABA(A) receptor modulatory sites.","We investigated the effects of in ovo chronic administration of the endogenous neurosteroid epipregnanolone (5beta-pregnan-3beta-ol-20-one) on the GABA(A) receptor complex present in chick optic lobe synaptic membranes. Chronic epipregnanolone treatment failed to exert any effect on the chick optic lobe total protein content and wet weight at the different doses tested. [3H]Flunitrazepam control binding remained unaltered after neurosteroid exposure  however  the positive allosteric modulation of this ligand by 4 microM allopregnanolone was reduced in a dose-dependent manner by neurosteroid treatment. Embryo exposure to 30 microM epipregnanolone decreased allopregnanolone EC(50) and E(max) values. Analyses of saturation binding isotherms disclosed that such administration had no effect on K(d) and B(max) values for [3H]flunitrazepam and [3H]GABA binding. [3H]GABA binding modulation disclosed an increase in allopregnanolone EC(50) value with a decrease in its E(max) value. Diazepam EC(50) and E(max) values were enhanced  while low affinity sodium pentobarbital EC(50) value was reduced by epipregnanolone treatment. The investigation of the GABA(A) receptor function revealed that administration of this neurosteroid reduces the efficacy of GABA to induce 36Cl(-) influx into microsacs prepared from chick optic lobe. These results indicate that endogenous neurosteroid epipregnanolone chronically administered in ovo produces homologous uncoupling between steroid modulatory sites  and those corresponding to benzodiazepine and GABA receptors. Thus epipregnanolone is able to induce heterologous changes in the allosteric linkage between benzodiazepine and barbiturate modulatory sites  and the GABA receptor site. Taken jointly with results on epipregnanolone enhancing effects on [3H]flunitrazepam and [3H]GABA binding  in the context of its endogenous synthesis  our present findings support this neurosteroid as the endogenous modulator of GABA(A) receptor sites and function during chick optic lobe development."
"855","11358452","AIT-082 is neuroprotective against kainate-induced neuronal injury in rats.","4-[[3-(1 6-dihydro-6-oxo-9-purin-9-yl)-1-oxopropyl]amino]benzoic acid (AIT-082) is an hypoxanthine derivative that stimulates in vitro neurite outgrowth and the production of adenosine and neurotrophins from astrocytes. These effects may predict an in vivo neuroprotective activity of the drug. Thus  we evaluated whether AIT-082 protected against a long-term excitotoxicity of hippocampal neurons following status epilepticus induced in rats by i.p. injection of kainate (12 mg/kg). The epileptogenic effect of kainate was evaluated by monitoring behavioral signs and by electroencephalographic (EEG) recording (80% of the animals showed status epilepticus with a latency of 96.8 +/- 7.4 min starting from the injection). In surviving rats (40% of the injected animals) the neurotoxic effect was evaluated by measuring glutamic acid decarboxylase (GAD) activity  as an index of loss of hippocampal GABAergic neurons  by evaluating the body weight after 7 days and by histological examination of hippocampi. The GAD activity was reduced by 44 +/- 8%  and neuronal loss (about 70%) was found in the CA3c  the CA1 area  and in the dentate gyrus. A single dose of diazepam (20 mg/kg; i.p.  20 min before the kainate injection) almost completely inhibited both seizures and neurotoxicity  ensuring survival of animals. AIT-082 (60 mg/kg/day; i.p.  for 7 days  starting from 20 min before the kainate injection) did not modify the seizures caused by kainate but  like diazepam  it decreased kainate-induced mortality  the reduction of GAD activity  and the loss of hippocampal neurons. These data confirm that AIT-082 is of potential interest for the experimental therapy of neurodegenerative disorders."
"856","11349394","Chronic diazepam administration differentially affects melatonin synthesis in rat pineal and Harderian glands.","RATIONALE: Pineal and Harderian gland melatonin production as well as plasma melatonin levels were investigated in male Wistar rats (12 weeks old) after administration of diazepam  a benzodiazepine widely used as anxiolytic.OBJECTIVE: The present study investigates the effects of a chronic administration of diazepam on pineal and Harderian gland melatonin contents.METHODS: Diazepam was administered subcutaneously  for 21 days  at a dosage of 3 mg/kg body weight per day  1 h before the onset of darkness.RESULTS: Diazepam clearly affected pineal melatonin biosynthesis and plasma melatonin levels. Diazepam reduced the pineal melatonin content (by a factor of 2) and the activity of N-acetyltransferase (NAT) (by a factor of 3.5)  as well as plasma melatonin levels (by a factor of 1.5)  but had no effects on pineal hydroxyindole-O-methyltransferase activity. By contrast to the pineal gland  diazepam failed to affect the Harderian gland melatonin content.CONCLUSIONS: Our results suggest that the inhibition of melatonin production induced by diazepam in vivo may be due to a direct action of this benzodiazepine on the pineal gland  through its action on NAT  the key enzyme of melatonin synthesis  and that the control of melatonin production in the Harderian glands may be different from that observed in the pineal gland."
"857","11349384","Differences in genetic predisposition to high anxiety in two inbred rat strains: role of substance P, diazepam binding inhibitor fragment and neuropeptide Y.","RATIONALE: Regulatory neuropeptide systems appear to modulate anxiety and emotionality  since anxiety in rats can be increased by intracerebroventricular (ICV) administration of diazepam-binding-inhibitor fragment (DBI) and decreased by ICV administration of neuropeptide Y (NPY) or substance P (SP).OBJECTIVE: Involvement of these three neuropeptides in genetic predisposition to anxiety was studied in two inbred rat strains.METHODS: Levels of anxiety to novel environments were first measured in Fischer-344 (F-344/N) and Wistar Albino Glaxo (WAG/G) rats using open-field conflict  hole-board  black and white box  elevated-plus maze and Vogel lick suppression procedures. Levels of SP  DBI and NPY in the hippocampus  midbrain and hypothalamus of F-344/N and WAG/G rats were then measured without stress (basal levels) or after stress induced by shuttle-box  shock-avoidance testing. Finally  effects of ICV injection of SP or NPY rats were measured in F-344/N and WAG/G rats using the hole-board test.RESULTS: F-344/N rats had elevated level of anxiety compare to WAG/G rats with all five procedures. Levels of SP in the hippocampus  midbrain and hypothalamus of F-344/N rats were significantly lower than in WAG/G rats and levels of SP decreased in WAG/G  but not F-344/N  rats after stress. Levels of DBI in the hippocampus and midbrain of F-344/N rats were also lower than in WAG/G rats  but they increased in F-344/N rats after stress. In contrast  levels of NPY were higher in the midbrain of F-344/N rats than in WAG/G rats  especially after stress. ICV injection of SP or NPY decreased anxiety in the black and white box in both F-344/N and WAG/G rats  but F-344/N rats were more sensitive.CONCLUSIONS: These findings support the hypothesis that decreased levels of SP in certain brain regions may contribute to high levels of anxiety in rats. Decreased levels of DBI and increased levels of NPY in high-anxiety animals may act as compensatory mechanisms."
"858","11342056","Acyl-CoA-binding protein in the armadillo Harderian gland: its primary structure and possible role in lipid secretion.","Similar to those of other species  the Harderian glands of armadillo produce an abundant lipid secretion  most of which is composed of 1-alkyl-2 3-diacylglycerol. Biosynthesis of this component is apparently performed with the participation of one cytosolic pool of acyl-CoA and another of free fatty acids. The acyl-CoA-binding protein (ACBP) is present at a concentration at least 7-fold that of the heart-type fatty acid-binding protein (H-FABP)  though lower than that in other armadillo organs such as liver and brain. The ACBP complete amino acid sequence was determined by Edman degradation of peptides generated by cleavage of the protein with cyanogen bromide  endopeptidase Glu-C  and trypsin. ACBP consists of 86 residues and has a calculated molecular mass of 9783 Da  taking into account that an acetyl group is blocking the N-terminus. Identity percentages between armadillo Harderian gland ACBP and other known ACBPs show that the protein belongs to the liver-specific ACBP isoform (L-ACBP). The fact that the ACBP concentration is higher than that of FABP suggests that the Harderian gland is able to store acyl-CoA amounts in ACBP larger than those of fatty acids in H-FABP for 1-alkyl-2 3-diacylglycerol synthesis."
"859","11334228","Effects of some centrally active drugs on the allopregnanolone synthesis in rat brain.","Effects of antidepressants (desipramine  amitriptyline)  anticonvulsants (phenytoin  diazepam  carbamazepine) and addictive drugs (amphetamine  morphine)  used at a concentration of 100 microM on the conversion of [14C]-progesterone to 5alpha-pregnane-3 20-dione and allopregnanolone in slices of the frontal cortex and olfactory bulb from rat brain were studied. The synthesis of 5alpha-pregnane-3 20-dione and allopregnanolone was stronger in the olfactory bulb than in the frontal cortex. The biosynthesis of allopregnanolone in the frontal cortex was higher by 74  109 and 187% when stimulated by amitriptyline  desipramine and carbamazepine  respectively  and  to a lesser degree  by phenytoin and morphine. Desipramine and morphine decreased the concentration of 5alpha-pregnane-3 20-dione. In the olfactory bulb  only carbamazepine enhanced allopregnanolone production  but none of the tested drugs had any effect on 5alpha-pregnane-3 20-dione synthesis. It is concluded that some psychotropic drugs may increase allopregnanolone synthesis by stimulating the activity of the enzyme  3alpha-hydroxysteroid dehydrogenase  in the frontal cortex  and that this neurosteroid may be partly involved in the mechanism of action of the drugs under study."
"860","11331417","Caspase-2 activation is redundant during seizure-induced neuronal death.","Seizure-induced neuronal death may be under the control of the caspase family of cell death proteases. We examined the role of caspase-2 in a model of focally evoked limbic seizures with continuous EEG recording. Seizures were elicited by microinjection of kainic acid into the amygdala of the rat and terminated after 40 min by diazepam. Caspase-2 was constitutively present in brain  mostly within neurons  and was detected in both cytoplasm and nucleus. Cleaved caspase-2 (12 kDa) was detected immediately following seizure termination within injured ipsilateral hippocampus  contiguous with increased Val-Asp-Val-Ala-Asp (VDVADase) activity  a putative measure of activated caspase-2. Expression of receptor interacting protein (RIP)-associated Ich-1-homologous protein with death domain (RAIDD) was increased following seizures  whereas expression of RIP and tumor necrosis factor receptor associated protein with death domain (TRADD)  other components thought to be linked to the caspase-2 activation and signaling mechanism  were unchanged. Intracerebroventricular administration of z-VDVAD-fluoromethyl ketone blocked seizure-induced caspase-2 activity but did not alter caspase-8 activity and failed to affect DNA fragmentation or neuronal death. These data support activation of caspase-2 following seizures but suggest that parallel caspase pathways may circumvent deficits in caspase-2 function to complete the cell death process."
"861","11322706","Uridine receptor: discovery and its involvement in sleep mechanism.","This review deals with the concept of sleep mechanism based on our uridine receptor theory. It is well established that uridine is one of the sleep-promoting substances  we have  therefore  synthesized new types of hypnotic compounds from oxopyrimidine nucleosides. Their mechanism of action in CNS depressant effects is elucidated based on the receptor theory. In this study  structure-activity relationship for CNS depressant properties  sleep-promoting effects  interaction with certain CNS receptors  and receptor binding assay of uridine derivatives as oxopyrimidine nucleoside were investigated. In the studies of structure-activity relationship of N3-substituted uridine  we found for the first time that both N3-benzyluridine and N3-phenacyluridine synthesized exhibited potent hypnotic activity (loss of righting reflex) by intracerebroventicular injection in mice. Moreover  certain derivatives of these compounds possessed synergistic effects with barbiturate and benzodiazepine  and decreased in spontaneous activity  motor incoordination  and antianxiety effects in mice. Especially  N3-phenacyluridine markedly enhanced pentobarbital- and diazepam-induced sleep by 6- and 70-fold  respectively. However  N3-benzyluracil and N3-phenacyluracil that have no ribose moiety did not possess any hypnotic activity  indicating specific effects of nucleoside derivatives. Effects of N3-benzyluridine on natural sleep in rats were thus examined. N3-Benzyluridine also possessed the sleep promoting effect assessed by electrocorticogram at the dose of 10 pmol. For elucidating the mechanism of action of N3-phenacyluridine  the interactions of this compound with benzodiazepine  GABA  5-HT  or adenosine receptors were also investigated. Although the pharmacological activity of N3-phenacyluridine was high  the affinities to benzodiazepine  GABA  5-HT  and adenosine receptors were quite low. [3H]N3-Phenacyluridine concentration-dependently bound to synaptic membrane prepared from the bovine brain. The Scatchard analysis revealed a single component of the binding site. This binding site is proposed here as a novel receptor called &quot;uridine receptor&quot; for hypnotic activity of the uridine derivatives. The rank order of the distribution of these specific binding sites was found to be striatum &gt; thalamus &gt; cerebral cortex &gt; cerebellum &gt; mid brain &gt; medulla oblongata in the rat brain. In the metabolic study of N3-phenacyluridine  we found that this compound was exclusively metabolized to N3-(S)-(+)-alpha-hydroxy-beta-phenethyluridine  but not the (R)- form  in mice. N3-(S)-(+)-alpha-Hydroxy-beta-phenylethyluridine possessed not only strong hypnotic activity but also a high affinity to the uridine receptor of synaptic membranes  while the (R)-isomer was low in both activities. Racemic mixture was shown to be intermediate for pharmacological effects of the compounds. These studies which used (R)- or (S)-isomer indicate that uridine binding site or uridine receptor  exists in the CNS and plays some role in sleep regulation in mammals as one of the triggering steps in inducing hypnotic activity. It is suggested that uridine is released from steps of nucleic acid-nucleic protein biosynthesis (catabolism)  and reaches the binding sites in the areas of the brain which regulate natural sleep. The uridine dissociated from the receptor is then utilized for the synthesis of nucleic acid (anabolism). We propose here that the induction of sleep may be mediated by uridine through uridine receptor in the CNS  although the structure of uridine receptor is not yet elucidated."
"862","11312305","Anxiolytic and anti-stress effects of brain prolactin: improved efficacy of antisense targeting of the prolactin receptor by molecular modeling.","We provide the first evidence that prolactin is a neuromodulator of behavioral and neuroendocrine stress coping in the rat. In virgin female and male rats  intracerebral infusion of ovine prolactin (oPRL) into the lateral cerebral ventricle (intracerebroventricular) exerted an anxiolytic effect on the elevated plus-maze in a dose-dependent manner (0.1 and 1.0 microg/5 microl; p &lt; 0.01). In contrast  downregulation of the expression of the long form of brain prolactin receptors by chronic intracerebroventricular infusion of an antisense oligodeoxynucleotide (ODN) (osmotic minipump  0.5 microg. 0.5 microl(-1). hr(-1); 5 d) increased anxiety-related behavior on the plus-maze compared with mixed bases-treated and vehicle-treated rats (p &lt; 0.01)  again demonstrating an anxiolytic effect of PRL acting at brain level. Furthermore  in jugular vein-catheterized female rats  the stress-induced increase of corticotropin secretion was decreased after chronic intracerebroventricular infusion of oPRL (osmotic minipump  1.0 microg. 0.5 microl(-1). hr(-1); p &lt; 0.05) and  in contrast  was further elevated by antisense targeting of the brain prolactin receptors (p &lt; 0.01). This provides evidence for a receptor-mediated attenuation of the responsiveness of the hypothalamo-pituitary-adrenal (HPA) axis by prolactin. The antisense ODN sequence was selected on the basis of secondary structure molecular modeling of the target mRNA to improve antisense ODN-mRNA hybridization. Receptor autoradiography confirmed the expected improvement in the efficacy of downregulation of prolactin receptor expression [empirically designed antisense  30%; p &gt; 0.05  not significant; adjustment of target position after mRNA modeling  72%; p &lt; 0.05). Taken together  prolactin acting at brain level has to be considered as a novel regulator of both emotionality and HPA axis reactivity."
"863","11304087","Estimation of the number of &quot;true&quot; null hypotheses in multivariate analysis of neuroimaging data.","The repeated testing of a null univariate hypothesis in each of many sites (either regions of interest or voxels) is a common approach to the statistical analysis of brain functional images. Procedures  such as the Bonferroni  are available to maintain the Type I error of the set of tests at a specified level. An initial assumption of these methods is a &quot;global null hypothesis &quot; i.e.  the statistics computed on each site are assumed to be generated by null distributions. This framework may be too conservative when a significant proportion of the sites is affected by the experimental manipulation. This report presents the development of a rigorous statistical procedure for use with a previously reported graphical method  the P plot  for estimation of the number of &quot;true&quot; null hypotheses in the set. This estimate can then be used to sharpen existing multiple comparison procedures. Performance of the P plot method in the multiple comparison problem is investigated in simulation studies and in the analysis of autoradiographic data."
"864","11295242","NMDA receptor activation enhances diazepam binding inhibitor and its mRNA expressions in mouse cerebral cortical neurons.","Effects of N-methyl-D-aspartate (NMDA) on diazepam binding inhibitor (DBI) and its mRNA expression in mouse cerebral cortical neurons were examined. A significant increase in DBI mRNA expression was observed 1 day after the exposure to 0.1 microM NMDA and the maximal expression occurred 2 days after the exposure  whereas transient exposure to 0.1 microM NMDA for 15 min  1 and 3 h produced no changes in the expression. Similarly  no changes in the expression were found by the concomitant exposure to NMDA and MK-801  a NMDA receptor antagonist  for 72 h subsequent to the incubation with NMDA alone for 3 h. Such NMDA-induced increases in DBI mRNA expression were dose-dependently inhibited by MK-801. Moreover  neuronal DBI content significantly increased by treatment with NMDA  which was completely abolished by MK-801. These results indicate that continuous activation of NMDA receptors is an essential factor for increasing DBI expression in the neurons."
"865","11288485","[Functional involvement of cerebral diazepam binding inhibitor (DBI) in the establishment of drug dependence].","Mechanisms for formation of drug dependence and emergence of withdrawal syndrome are not yet fully understood despite of a huge accumulation of experimental and clinical data. Several clinical features of withdrawal syndrome are considered to be common (i.e.  anxiety) among patients with drug dependence induced by different drugs of abuse. In this review  we have discussed the possibility of the functional involvement of diazepam binding inhibitor (DBI)  an endogenous neuropeptide for benzodiazepine receptors with endogenously anxiogenic potential  in the development of drug dependence and emergence of its withdrawal symptom. The levels of DBI protein and its mRNA significantly increased in the brain derived from mice dependent on alcohol (ethanol)  nicotine and morphine  and abrupt cessation of these drugs facilitated further increase in DBI expression. In the cases of nicotine- and morphine-dependent mice  concomitant administration of antagonists for nicotinic acetylcholine and opioid receptors  respectively  abolished the increase in DBI expression. Therefore  these alterations in DBI expression have a close relationship with formation of drug dependence and/or emergence of withdrawal syndrome and are considered to be a common biochemical process in drug dependence induced by different drugs of abuse."
